x,y,z,px,py,pz,pw,u
-0.44200,-0.24830,0.13610,-0.50000,0.50000,0.50000,0.50000,16.70000
-0.44200,-0.24820,0.13610,-0.50000,0.50000,0.50000,0.50000,16.80000
-0.44200,-0.24810,0.13610,-0.50000,0.50000,0.50000,0.50000,16.90000
-0.44200,-0.24800,0.13611,-0.50000,0.50000,0.50000,0.50000,17.00000
-0.44200,-0.24790,0.13611,-0.50000,0.50000,0.50000,0.50000,17.10000
-0.44200,-0.24780,0.13611,-0.50000,0.50000,0.50000,0.50000,17.20000
-0.44200,-0.24770,0.13611,-0.50000,0.50000,0.50000,0.50000,17.30000
-0.44200,-0.24760,0.13611,-0.50000,0.50000,0.50000,0.50000,17.40000
-0.44200,-0.24750,0.13611,-0.50000,0.50000,0.50000,0.50000,17.50000
-0.44200,-0.24740,0.13611,-0.50000,0.50000,0.50000,0.50000,17.60000
-0.44200,-0.24730,0.13611,-0.50000,0.50000,0.50000,0.50000,17.70000
-0.44200,-0.24720,0.13611,-0.50000,0.50000,0.50000,0.50000,17.80000
-0.44200,-0.24710,0.13611,-0.50000,0.50000,0.50000,0.50000,17.90000
-0.44200,-0.24700,0.13611,-0.50000,0.50000,0.50000,0.50000,18.00000
-0.44200,-0.24690,0.13611,-0.50000,0.50000,0.50000,0.50000,18.10000
-0.44200,-0.24680,0.13611,-0.50000,0.50000,0.50000,0.50000,18.20000
-0.44200,-0.24670,0.13611,-0.50000,0.50000,0.50000,0.50000,18.30000
-0.44200,-0.24660,0.13611,-0.50000,0.50000,0.50000,0.50000,18.40000
-0.44200,-0.24650,0.13611,-0.50000,0.50000,0.50000,0.50000,18.50000
-0.44200,-0.24640,0.13612,-0.50000,0.50000,0.50000,0.50000,18.60000
-0.44200,-0.24630,0.13612,-0.50000,0.50000,0.50000,0.50000,18.70000
-0.44200,-0.24620,0.13612,-0.50000,0.50000,0.50000,0.50000,18.80000
-0.44200,-0.24610,0.13612,-0.50000,0.50000,0.50000,0.50000,18.90000
-0.44200,-0.24600,0.13612,-0.50000,0.50000,0.50000,0.50000,19.00000
-0.44200,-0.24590,0.13612,-0.50000,0.50000,0.50000,0.50000,19.10000
-0.44200,-0.24580,0.13612,-0.50000,0.50000,0.50000,0.50000,19.20000
-0.44200,-0.24570,0.13612,-0.50000,0.50000,0.50000,0.50000,19.30000
-0.44200,-0.24560,0.13612,-0.50000,0.50000,0.50000,0.50000,19.40000
-0.44200,-0.24550,0.13612,-0.50000,0.50000,0.50000,0.50000,19.50000
-0.44200,-0.24540,0.13612,-0.50000,0.50000,0.50000,0.50000,19.60000
-0.44200,-0.24530,0.13612,-0.50000,0.50000,0.50000,0.50000,19.70000
-0.44200,-0.24520,0.13612,-0.50000,0.50000,0.50000,0.50000,19.80000
-0.44200,-0.24510,0.13612,-0.50000,0.50000,0.50000,0.50000,19.90000
-0.44200,-0.24500,0.13612,-0.50000,0.50000,0.50000,0.50000,20.00000
-0.44200,-0.24490,0.13612,-0.50000,0.50000,0.50000,0.50000,20.10000
-0.44200,-0.24480,0.13613,-0.50000,0.50000,0.50000,0.50000,20.20000
-0.44200,-0.24470,0.13613,-0.50000,0.50000,0.50000,0.50000,20.30000
-0.44200,-0.24460,0.13613,-0.50000,0.50000,0.50000,0.50000,20.40000
-0.44200,-0.24450,0.13613,-0.50000,0.50000,0.50000,0.50000,20.50000
-0.44200,-0.24440,0.13613,-0.50000,0.50000,0.50000,0.50000,20.60000
-0.44200,-0.24430,0.13613,-0.50000,0.50000,0.50000,0.50000,20.70000
-0.44200,-0.24420,0.13613,-0.50000,0.50000,0.50000,0.50000,20.80000
-0.44200,-0.24410,0.13613,-0.50000,0.50000,0.50000,0.50000,20.90000
-0.44200,-0.24400,0.13613,-0.50000,0.50000,0.50000,0.50000,21.00000
-0.44200,-0.24390,0.13613,-0.50000,0.50000,0.50000,0.50000,21.10000
-0.44200,-0.24380,0.13613,-0.50000,0.50000,0.50000,0.50000,21.20000
-0.44200,-0.24370,0.13613,-0.50000,0.50000,0.50000,0.50000,21.30000
-0.44200,-0.24360,0.13613,-0.50000,0.50000,0.50000,0.50000,21.40000
-0.44200,-0.24350,0.13613,-0.50000,0.50000,0.50000,0.50000,21.50000
-0.44200,-0.24340,0.13613,-0.50000,0.50000,0.50000,0.50000,21.60000
-0.44200,-0.24330,0.13613,-0.50000,0.50000,0.50000,0.50000,21.70000
-0.44200,-0.24320,0.13614,-0.50000,0.50000,0.50000,0.50000,21.80000
-0.44200,-0.24310,0.13614,-0.50000,0.50000,0.50000,0.50000,21.90000
