x,y,z,qx,qy,qz,qw,u
0.05352,0.28702,0.14122,0.50184,0.50156,-0.48646,0.50985,8.80000
0.05352,0.28692,0.14123,0.50184,0.50156,-0.48646,0.50985,8.90000
0.05352,0.28682,0.14123,0.50184,0.50156,-0.48646,0.50985,9.00000
0.05353,0.28672,0.14123,0.50184,0.50156,-0.48646,0.50985,9.10000
0.05353,0.28662,0.14123,0.50184,0.50156,-0.48646,0.50985,9.20000
0.05353,0.28652,0.14123,0.50184,0.50156,-0.48646,0.50985,9.30000
0.05353,0.28642,0.14123,0.50184,0.50156,-0.48646,0.50985,9.40000
0.05354,0.28632,0.14123,0.50184,0.50156,-0.48646,0.50985,9.50000
0.05354,0.28622,0.14123,0.50184,0.50156,-0.48646,0.50985,9.60000
0.05354,0.28612,0.14123,0.50184,0.50156,-0.48646,0.50985,9.70000
0.05354,0.28602,0.14123,0.50184,0.50156,-0.48646,0.50985,9.80000
0.05355,0.28592,0.14123,0.50184,0.50156,-0.48646,0.50985,9.90000
0.05355,0.28582,0.14123,0.50184,0.50156,-0.48646,0.50985,10.00000
0.05355,0.28572,0.14123,0.50184,0.50156,-0.48646,0.50985,10.10000
0.05355,0.28562,0.14122,0.50184,0.50156,-0.48646,0.50985,10.20000
0.05355,0.28552,0.14122,0.50184,0.50156,-0.48646,0.50985,10.30000
0.05356,0.28542,0.14122,0.50184,0.50156,-0.48646,0.50985,10.40000
0.05356,0.28532,0.14123,0.50184,0.50156,-0.48646,0.50985,10.50000
0.05356,0.28522,0.14123,0.50184,0.50156,-0.48646,0.50985,10.60000
0.05356,0.28512,0.14123,0.50184,0.50156,-0.48646,0.50985,10.70000
0.05357,0.28502,0.14123,0.50184,0.50156,-0.48646,0.50985,10.80000
0.05357,0.28492,0.14123,0.50184,0.50156,-0.48646,0.50985,10.90000
0.05357,0.28482,0.14123,0.50184,0.50156,-0.48646,0.50985,11.00000
0.05357,0.28472,0.14123,0.50184,0.50156,-0.48646,0.50985,11.10000
0.05358,0.28462,0.14123,0.50184,0.50156,-0.48646,0.50985,11.20000
0.05358,0.28452,0.14123,0.50184,0.50156,-0.48646,0.50985,11.30000
0.05358,0.28442,0.14123,0.50184,0.50156,-0.48646,0.50985,11.40000
0.05358,0.28432,0.14123,0.50184,0.50156,-0.48646,0.50985,11.50000
0.05358,0.28422,0.14123,0.50184,0.50156,-0.48646,0.50985,11.60000
0.05359,0.28412,0.14122,0.50184,0.50156,-0.48646,0.50985,11.70000
0.05359,0.28402,0.14122,0.50184,0.50156,-0.48646,0.50985,11.80000
0.05359,0.28392,0.14122,0.50184,0.50156,-0.48646,0.50985,11.90000
0.05359,0.28382,0.14122,0.50184,0.50156,-0.48646,0.50985,12.00000
0.05360,0.28372,0.14122,0.50184,0.50156,-0.48646,0.50985,12.10000
0.05360,0.28362,0.14123,0.50184,0.50156,-0.48646,0.50985,12.20000
0.05360,0.28352,0.14123,0.50184,0.50156,-0.48646,0.50985,12.30000
0.05360,0.28342,0.14123,0.50184,0.50156,-0.48646,0.50985,12.40000
0.05361,0.28332,0.14123,0.50184,0.50156,-0.48646,0.50985,12.50000
0.05361,0.28322,0.14123,0.50184,0.50156,-0.48646,0.50985,12.60000
0.05361,0.28312,0.14123,0.50184,0.50156,-0.48646,0.50985,12.70000
0.05361,0.28302,0.14123,0.50184,0.50156,-0.48646,0.50985,12.80000
0.05361,0.28292,0.14123,0.50184,0.50156,-0.48646,0.50985,12.90000
0.05362,0.28282,0.14123,0.50184,0.50156,-0.48646,0.50985,13.00000
0.05362,0.28272,0.14123,0.50184,0.50156,-0.48646,0.50985,13.10000
0.05362,0.28262,0.14122,0.50184,0.50156,-0.48646,0.50985,13.20000
0.05362,0.28252,0.14122,0.50184,0.50156,-0.48646,0.50985,13.30000
0.05363,0.28242,0.14122,0.50184,0.50156,-0.48646,0.50985,13.40000
0.05363,0.28232,0.14122,0.50184,0.50156,-0.48646,0.50985,13.50000
0.05363,0.28222,0.14122,0.50184,0.50156,-0.48646,0.50985,13.60000
0.05363,0.28212,0.14122,0.50184,0.50156,-0.48646,0.50985,13.70000
0.05364,0.28202,0.14123,0.50184,0.50156,-0.48646,0.50985,13.80000
0.05364,0.28192,0.14123,0.50184,0.50156,-0.48646,0.50985,13.90000
0.05364,0.28182,0.14123,0.50184,0.50156,-0.48646,0.50985,14.00000
