x,y,z,qx,qy,qz,qw,u
0.25543,0.42623,0.14317,-0.43926,-0.51517,0.55606,-0.48214,19.39469
0.25543,0.42613,0.14318,-0.43929,-0.51515,0.55603,-0.48215,19.49517
0.25543,0.42603,0.14319,-0.43932,-0.51515,0.55600,-0.48216,19.59566
0.25543,0.42593,0.14320,-0.43934,-0.51515,0.55598,-0.48218,19.69615
0.25543,0.42583,0.14320,-0.43937,-0.51514,0.55595,-0.48219,19.79663
0.25543,0.42573,0.14321,-0.43940,-0.51513,0.55592,-0.48220,19.89712
0.25543,0.42563,0.14322,-0.43943,-0.51512,0.55589,-0.48222,19.99761
0.25543,0.42553,0.14323,-0.43946,-0.51512,0.55586,-0.48222,20.09809
0.25544,0.42543,0.14324,-0.43948,-0.51512,0.55584,-0.48224,20.19858
0.25544,0.42533,0.14325,-0.43951,-0.51511,0.55580,-0.48225,20.29906
0.25544,0.42523,0.14325,-0.43954,-0.51510,0.55578,-0.48226,20.39955
0.25544,0.42513,0.14326,-0.43957,-0.51510,0.55576,-0.48228,20.50003
0.25544,0.42503,0.14327,-0.43960,-0.51509,0.55572,-0.48229,20.60051
0.25544,0.42493,0.14328,-0.43963,-0.51508,0.55569,-0.48230,20.70100
0.25544,0.42483,0.14329,-0.43965,-0.51509,0.55567,-0.48232,20.80148
0.25544,0.42473,0.14330,-0.43968,-0.51507,0.55564,-0.48233,20.90196
0.25544,0.42463,0.14331,-0.43971,-0.51507,0.55561,-0.48234,21.00245
0.25544,0.42453,0.14331,-0.43974,-0.51506,0.55558,-0.48235,21.10293
0.25544,0.42443,0.14332,-0.43977,-0.51506,0.55555,-0.48236,21.20341
0.25544,0.42433,0.14333,-0.43980,-0.51505,0.55552,-0.48238,21.30389
0.25545,0.42423,0.14334,-0.43983,-0.51505,0.55550,-0.48239,21.40437
0.25545,0.42412,0.14335,-0.43986,-0.51504,0.55547,-0.48240,21.50485
0.25545,0.42402,0.14336,-0.43988,-0.51504,0.55545,-0.48241,21.60533
0.25545,0.42392,0.14336,-0.43991,-0.51503,0.55541,-0.48243,21.70581
0.25545,0.42382,0.14337,-0.43994,-0.51502,0.55538,-0.48244,21.80629
0.25545,0.42372,0.14338,-0.43997,-0.51502,0.55535,-0.48245,21.90677
0.25545,0.42362,0.14339,-0.44000,-0.51501,0.55533,-0.48246,22.00725
0.25545,0.42352,0.14340,-0.44003,-0.51501,0.55530,-0.48248,22.10772
0.25545,0.42342,0.14341,-0.44006,-0.51500,0.55527,-0.48249,22.20820
0.25545,0.42332,0.14342,-0.44009,-0.51500,0.55524,-0.48250,22.30868
0.25545,0.42322,0.14342,-0.44012,-0.51500,0.55521,-0.48251,22.40915
0.25545,0.42312,0.14343,-0.44015,-0.51499,0.55518,-0.48252,22.50963
0.25546,0.42302,0.14344,-0.44018,-0.51499,0.55515,-0.48253,22.61011
0.25546,0.42292,0.14345,-0.44021,-0.51498,0.55512,-0.48255,22.71058
0.25546,0.42282,0.14346,-0.44024,-0.51498,0.55510,-0.48255,22.81106
0.25546,0.42272,0.14347,-0.44026,-0.51497,0.55507,-0.48257,22.91153
0.25546,0.42262,0.14348,-0.44029,-0.51497,0.55504,-0.48258,23.01201
0.25546,0.42252,0.14348,-0.44032,-0.51496,0.55501,-0.48259,23.11248
0.25546,0.42242,0.14349,-0.44035,-0.51496,0.55498,-0.48260,23.21295
0.25546,0.42232,0.14350,-0.44038,-0.51495,0.55495,-0.48262,23.31343
0.25546,0.42222,0.14351,-0.44041,-0.51495,0.55492,-0.48262,23.41390
0.25546,0.42212,0.14352,-0.44044,-0.51495,0.55489,-0.48263,23.51437
0.25546,0.42202,0.14353,-0.44047,-0.51494,0.55486,-0.48265,23.61484
0.25546,0.42192,0.14353,-0.44050,-0.51494,0.55483,-0.48266,23.71531
0.25547,0.42182,0.14354,-0.44053,-0.51493,0.55480,-0.48267,23.81578
0.25547,0.42172,0.14355,-0.44056,-0.51493,0.55477,-0.48268,23.91625
0.25547,0.42162,0.14356,-0.44059,-0.51493,0.55474,-0.48269,24.01672
0.25547,0.42152,0.14356,-0.44062,-0.51492,0.55471,-0.48270,24.11719
