x,y,z,qx,qy,qz,qw,u
0.10855,0.14372,0.14047,0.52130,0.49567,-0.48895,0.49344,8.00478
0.10855,0.14378,0.14048,0.52130,0.49567,-0.48895,0.49344,8.06464
0.10855,0.14384,0.14048,0.52130,0.49567,-0.48895,0.49344,8.12495
0.10855,0.14390,0.14048,0.52130,0.49567,-0.48895,0.49344,8.18569
0.10856,0.14396,0.14048,0.52130,0.49567,-0.48895,0.49344,8.24685
0.10856,0.14402,0.14049,0.52130,0.49567,-0.48895,0.49344,8.30844
0.10856,0.14408,0.14049,0.52130,0.49567,-0.48895,0.49344,8.37042
0.10856,0.14415,0.14049,0.52130,0.49567,-0.48895,0.49344,8.43281
0.10856,0.14421,0.14049,0.52130,0.49567,-0.48895,0.49344,8.49559
0.10856,0.14427,0.14049,0.52130,0.49567,-0.48895,0.49344,8.55874
0.10856,0.14433,0.14050,0.52130,0.49567,-0.48895,0.49344,8.62227
0.10857,0.14440,0.14050,0.52130,0.49567,-0.48895,0.49344,8.68615
0.10857,0.14446,0.14050,0.52130,0.49567,-0.48895,0.49344,8.75039
0.10857,0.14453,0.14050,0.52130,0.49567,-0.48895,0.49344,8.81496
0.10857,0.14459,0.14051,0.52130,0.49567,-0.48895,0.49344,8.87986
0.10857,0.14466,0.14051,0.52130,0.49567,-0.48895,0.49344,8.94509
0.10857,0.14472,0.14051,0.52130,0.49567,-0.48895,0.49344,9.01062
0.10857,0.14479,0.14051,0.52130,0.49567,-0.48895,0.49344,9.07645
0.10857,0.14485,0.14051,0.52130,0.49567,-0.48895,0.49344,9.14256
0.10858,0.14492,0.14052,0.52130,0.49567,-0.48895,0.49344,9.20895
0.10858,0.14499,0.14052,0.52130,0.49567,-0.48895,0.49344,9.27561
0.10858,0.14505,0.14052,0.52130,0.49567,-0.48895,0.49344,9.34251
0.10858,0.14512,0.14052,0.52130,0.49567,-0.48895,0.49344,9.40966
0.10858,0.14519,0.14053,0.52130,0.49567,-0.48895,0.49344,9.47704
0.10858,0.14526,0.14053,0.52130,0.49567,-0.48895,0.49344,9.54464
0.10858,0.14532,0.14053,0.52130,0.49567,-0.48895,0.49344,9.61244
0.10859,0.14539,0.14053,0.52130,0.49567,-0.48895,0.49344,9.68044
0.10859,0.14546,0.14054,0.52130,0.49567,-0.48895,0.49344,9.74862
0.10859,0.14553,0.14054,0.52130,0.49567,-0.48895,0.49344,9.81697
0.10859,0.14560,0.14054,0.52130,0.49567,-0.48895,0.49344,9.88547
0.10859,0.14566,0.14054,0.52130,0.49567,-0.48895,0.49344,9.95412
0.10859,0.14573,0.14055,0.52130,0.49567,-0.48895,0.49344,10.02290
0.10859,0.14580,0.14055,0.52130,0.49567,-0.48895,0.49344,10.09180
0.10860,0.14587,0.14055,0.52130,0.49567,-0.48895,0.49344,10.16080
0.10860,0.14594,0.14055,0.52130,0.49567,-0.48895,0.49344,10.22989
0.10860,0.14601,0.14055,0.52130,0.49567,-0.48895,0.49344,10.29906
0.10860,0.14608,0.14056,0.52130,0.49567,-0.48895,0.49344,10.36830
0.10860,0.14615,0.14056,0.52130,0.49567,-0.48895,0.49344,10.43758
0.10860,0.14622,0.14056,0.52130,0.49567,-0.48895,0.49344,10.50691
0.10860,0.14629,0.14056,0.52130,0.49567,-0.48895,0.49344,10.57626
0.10861,0.14636,0.14057,0.52130,0.49567,-0.48895,0.49344,10.64561
0.10861,0.14642,0.14057,0.52130,0.49567,-0.48895,0.49344,10.71497
0.10861,0.14649,0.14057,0.52130,0.49567,-0.48895,0.49344,10.78430
0.10861,0.14656,0.14057,0.52130,0.49567,-0.48895,0.49344,10.85360
0.10861,0.14663,0.14058,0.52130,0.49567,-0.48895,0.49344,10.92285
0.10861,0.14670,0.14058,0.52130,0.49567,-0.48895,0.49344,10.99204
0.10861,0.14677,0.14058,0.52130,0.49567,-0.48895,0.49344,11.06115
0.10862,0.14684,0.14058,0.52130,0.49567,-0.48895,0.49344,11.13017
0.10862,0.14691,0.14059,0.52130,0.49567,-0.48895,0.49344,11.19908
0.10862,0.14698,0.14059,0.52130,0.49567,-0.48895,0.49344,11.26788
0.10862,0.14705,0.14059,0.52130,0.49567,-0.48895,0.49344,11.33653
0.10862,0.14712,0.14059,0.52130,0.49567,-0.48895,0.49344,11.40503
0.10862,0.14718,0.14060,0.52130,0.49567,-0.48895,0.49344,11.47337
