x,y,z,qx,qy,qz,qw,u
0.09121,0.29356,0.08487,0.42767,0.44021,-0.53621,0.57948,17.69600
0.09121,0.29347,0.08490,0.42774,0.44029,-0.53615,0.57942,17.79600
0.09122,0.29337,0.08493,0.42781,0.44036,-0.53609,0.57937,17.89600
0.09122,0.29327,0.08494,0.42788,0.44044,-0.53604,0.57931,17.99600
0.09123,0.29318,0.08497,0.42795,0.44052,-0.53598,0.57925,18.09600
0.09123,0.29308,0.08499,0.42802,0.44059,-0.53593,0.57919,18.19600
0.09124,0.29298,0.08502,0.42809,0.44066,-0.53587,0.57914,18.29600
0.09124,0.29289,0.08504,0.42815,0.44073,-0.53582,0.57908,18.39600
0.09125,0.29279,0.08507,0.42823,0.44082,-0.53576,0.57902,18.49600
0.09125,0.29269,0.08509,0.42830,0.44089,-0.53570,0.57896,18.59600
0.09126,0.29260,0.08512,0.42836,0.44096,-0.53565,0.57891,18.69600
0.09126,0.29250,0.08514,0.42844,0.44104,-0.53559,0.57885,18.79600
0.09127,0.29240,0.08517,0.42851,0.44112,-0.53553,0.57879,18.89600
0.09127,0.29231,0.08519,0.42857,0.44119,-0.53548,0.57874,18.99600
0.09128,0.29221,0.08521,0.42865,0.44127,-0.53542,0.57867,19.09600
0.09128,0.29211,0.08524,0.42872,0.44135,-0.53536,0.57862,19.19600
0.09129,0.29202,0.08526,0.42878,0.44142,-0.53531,0.57856,19.29600
0.09129,0.29192,0.08529,0.42886,0.44150,-0.53525,0.57850,19.39600
0.09130,0.29182,0.08531,0.42893,0.44157,-0.53520,0.57844,19.49600
0.09130,0.29172,0.08534,0.42899,0.44164,-0.53514,0.57839,19.59600
0.09131,0.29163,0.08536,0.42906,0.44172,-0.53509,0.57833,19.69600
0.09131,0.29153,0.08539,0.42914,0.44180,-0.53503,0.57827,19.79600
0.09132,0.29143,0.08541,0.42921,0.44187,-0.53498,0.57822,19.89600
0.09132,0.29134,0.08543,0.42927,0.44195,-0.53492,0.57816,19.99600
0.09133,0.29124,0.08545,0.42935,0.44202,-0.53486,0.57810,20.09600
0.09133,0.29114,0.08548,0.42942,0.44210,-0.53481,0.57804,20.19600
0.09134,0.29105,0.08550,0.42949,0.44217,-0.53475,0.57798,20.29600
0.09134,0.29095,0.08553,0.42956,0.44225,-0.53469,0.57793,20.39600
0.09135,0.29085,0.08555,0.42963,0.44233,-0.53464,0.57787,20.49600
0.09136,0.29076,0.08558,0.42970,0.44240,-0.53458,0.57781,20.59600
0.09136,0.29066,0.08560,0.42976,0.44247,-0.53453,0.57776,20.69600
0.09137,0.29056,0.08563,0.42984,0.44255,-0.53447,0.57769,20.79600
0.09137,0.29047,0.08565,0.42991,0.44263,-0.53441,0.57764,20.89600
0.09138,0.29037,0.08567,0.42997,0.44270,-0.53436,0.57758,20.99600
0.09138,0.29027,0.08569,0.43005,0.44278,-0.53430,0.57752,21.09600
0.09139,0.29018,0.08572,0.43012,0.44286,-0.53424,0.57746,21.19600
0.09139,0.29008,0.08574,0.43018,0.44293,-0.53419,0.57741,21.29600
