x,y,z,qx,qy,qz,qw,u
0.05662,0.15098,0.14097,0.50184,0.50155,-0.48631,0.51001,9.20895
0.05662,0.15105,0.14097,0.50184,0.50155,-0.48631,0.51001,9.27561
0.05662,0.15111,0.14097,0.50184,0.50155,-0.48631,0.51001,9.34251
0.05662,0.15118,0.14097,0.50184,0.50155,-0.48631,0.51001,9.40966
0.05662,0.15125,0.14097,0.50184,0.50155,-0.48631,0.51001,9.47704
0.05662,0.15132,0.14098,0.50184,0.50155,-0.48631,0.51001,9.54464
0.05661,0.15138,0.14098,0.50184,0.50155,-0.48631,0.51001,9.61244
0.05661,0.15145,0.14098,0.50184,0.50155,-0.48631,0.51001,9.68044
0.05661,0.15152,0.14098,0.50184,0.50155,-0.48631,0.51001,9.74862
0.05661,0.15159,0.14098,0.50184,0.50155,-0.48631,0.51001,9.81697
0.05661,0.15165,0.14098,0.50184,0.50155,-0.48631,0.51001,9.88547
0.05661,0.15171,0.14098,0.50184,0.50155,-0.48631,0.51001,9.95412
0.05660,0.15178,0.14098,0.50184,0.50155,-0.48631,0.51001,10.02290
0.05660,0.15185,0.14098,0.50184,0.50155,-0.48631,0.51001,10.09180
0.05660,0.15192,0.14098,0.50184,0.50155,-0.48631,0.51001,10.16080
0.05660,0.15199,0.14098,0.50184,0.50155,-0.48631,0.51001,10.22989
0.05660,0.15206,0.14098,0.50184,0.50155,-0.48631,0.51001,10.29906
0.05660,0.15213,0.14098,0.50184,0.50155,-0.48631,0.51001,10.36830
0.05659,0.15220,0.14098,0.50184,0.50155,-0.48631,0.51001,10.43758
0.05659,0.15227,0.14098,0.50184,0.50155,-0.48631,0.51001,10.50691
0.05659,0.15234,0.14098,0.50184,0.50155,-0.48631,0.51001,10.57626
0.05659,0.15241,0.14098,0.50184,0.50155,-0.48631,0.51001,10.64561
0.05659,0.15247,0.14098,0.50184,0.50155,-0.48631,0.51001,10.71497
0.05659,0.15254,0.14098,0.50184,0.50155,-0.48631,0.51001,10.78430
