x,y,z,px,py,pz,pw,u
-0.44200,-0.24321,0.13612,-0.50000,0.50000,0.50000,0.50000,19.40000
-0.44200,-0.24339,0.13612,-0.50000,0.50000,0.50000,0.50000,19.50000
-0.44200,-0.24358,0.13612,-0.50000,0.50000,0.50000,0.50000,19.60000
-0.44200,-0.24379,0.13612,-0.50000,0.50000,0.50000,0.50000,19.70000
-0.44200,-0.24400,0.13612,-0.50000,0.50000,0.50000,0.50000,19.80000
-0.44200,-0.24422,0.13612,-0.50000,0.50000,0.50000,0.50000,19.90000
-0.44200,-0.24444,0.13612,-0.50000,0.50000,0.50000,0.50000,20.00000
-0.44200,-0.24467,0.13612,-0.50000,0.50000,0.50000,0.50000,20.10000
-0.44200,-0.24489,0.13613,-0.50000,0.50000,0.50000,0.50000,20.20000
-0.44200,-0.24512,0.13613,-0.50000,0.50000,0.50000,0.50000,20.30000
-0.44200,-0.24534,0.13613,-0.50000,0.50000,0.50000,0.50000,20.40000
-0.44200,-0.24556,0.13613,-0.50000,0.50000,0.50000,0.50000,20.50000
-0.44200,-0.24577,0.13613,-0.50000,0.50000,0.50000,0.50000,20.60000
-0.44200,-0.24597,0.13613,-0.50000,0.50000,0.50000,0.50000,20.70000
-0.44200,-0.24617,0.13613,-0.50000,0.50000,0.50000,0.50000,20.80000
-0.44200,-0.24636,0.13613,-0.50000,0.50000,0.50000,0.50000,20.90000
-0.44200,-0.24653,0.13613,-0.50000,0.50000,0.50000,0.50000,21.00000
-0.44200,-0.24669,0.13613,-0.50000,0.50000,0.50000,0.50000,21.10000
-0.44200,-0.24683,0.13613,-0.50000,0.50000,0.50000,0.50000,21.20000
-0.44200,-0.24696,0.13613,-0.50000,0.50000,0.50000,0.50000,21.30000
-0.44200,-0.24707,0.13613,-0.50000,0.50000,0.50000,0.50000,21.40000
-0.44200,-0.24716,0.13613,-0.50000,0.50000,0.50000,0.50000,21.50000
-0.44200,-0.24723,0.13613,-0.50000,0.50000,0.50000,0.50000,21.60000
-0.44200,-0.24728,0.13613,-0.50000,0.50000,0.50000,0.50000,21.70000
-0.44200,-0.24731,0.13614,-0.50000,0.50000,0.50000,0.50000,21.80000
-0.44200,-0.24732,0.13614,-0.50000,0.50000,0.50000,0.50000,21.90000
-0.44200,-0.24730,0.13614,-0.50000,0.50000,0.50000,0.50000,22.00000
-0.44200,-0.24726,0.13614,-0.50000,0.50000,0.50000,0.50000,22.10000
-0.44200,-0.24720,0.13614,-0.50000,0.50000,0.50000,0.50000,22.20000
-0.44200,-0.24711,0.13614,-0.50000,0.50000,0.50000,0.50000,22.30000
-0.44200,-0.24701,0.13614,-0.50000,0.50000,0.50000,0.50000,22.40000
-0.44200,-0.24687,0.13614,-0.50000,0.50000,0.50000,0.50000,22.50000
-0.44200,-0.24672,0.13614,-0.50000,0.50000,0.50000,0.50000,22.60000
-0.44200,-0.24654,0.13614,-0.50000,0.50000,0.50000,0.50000,22.70000
-0.44200,-0.24633,0.13614,-0.50000,0.50000,0.50000,0.50000,22.80000
-0.44200,-0.24611,0.13614,-0.50000,0.50000,0.50000,0.50000,22.90000
-0.44200,-0.24586,0.13614,-0.50000,0.50000,0.50000,0.50000,23.00000
-0.44200,-0.24560,0.13614,-0.50000,0.50000,0.50000,0.50000,23.10000
-0.44200,-0.24531,0.13614,-0.50000,0.50000,0.50000,0.50000,23.20000
-0.44200,-0.24501,0.13614,-0.50000,0.50000,0.50000,0.50000,23.30000
-0.44200,-0.24468,0.13615,-0.50000,0.50000,0.50000,0.50000,23.40000
-0.44200,-0.24435,0.13615,-0.50000,0.50000,0.50000,0.50000,23.50000
-0.44200,-0.24399,0.13615,-0.50000,0.50000,0.50000,0.50000,23.60000
-0.44200,-0.24362,0.13615,-0.50000,0.50000,0.50000,0.50000,23.70000
-0.44200,-0.24324,0.13615,-0.50000,0.50000,0.50000,0.50000,23.80000
-0.44200,-0.24285,0.13615,-0.50000,0.50000,0.50000,0.50000,23.90000
-0.44200,-0.24245,0.13615,-0.50000,0.50000,0.50000,0.50000,24.00000
-0.44200,-0.24204,0.13615,-0.50000,0.50000,0.50000,0.50000,24.10000
-0.44200,-0.24163,0.13615,-0.50000,0.50000,0.50000,0.50000,24.20000
-0.44200,-0.24121,0.13615,-0.50000,0.50000,0.50000,0.50000,24.30000
-0.44200,-0.24079,0.13615,-0.50000,0.50000,0.50000,0.50000,24.40000
-0.44200,-0.24037,0.13615,-0.50000,0.50000,0.50000,0.50000,24.50000
-0.44200,-0.23995,0.13615,-0.50000,0.50000,0.50000,0.50000,24.60000
-0.44200,-0.23953,0.13615,-0.50000,0.50000,0.50000,0.50000,24.70000
-0.44200,-0.23911,0.13615,-0.50000,0.50000,0.50000,0.50000,24.80000
-0.44200,-0.23870,0.13615,-0.50000,0.50000,0.50000,0.50000,24.90000
-0.44200,-0.23830,0.13615,-0.50000,0.50000,0.50000,0.50000,25.00000
-0.44200,-0.23791,0.13616,-0.50000,0.50000,0.50000,0.50000,25.10000
-0.44200,-0.23753,0.13616,-0.50000,0.50000,0.50000,0.50000,25.20000
-0.44200,-0.23716,0.13616,-0.50000,0.50000,0.50000,0.50000,25.30000
-0.44200,-0.23680,0.13616,-0.50000,0.50000,0.50000,0.50000,25.40000
-0.44200,-0.23646,0.13616,-0.50000,0.50000,0.50000,0.50000,25.50000
