x,y,z,px,py,pz,pw,u
-0.42325,-0.21271,0.13871,-0.51098,0.43555,0.48073,0.56400,19.49517
-0.42325,-0.21289,0.13872,-0.51098,0.43558,0.48075,0.56397,19.59566
-0.42325,-0.21309,0.13873,-0.51097,0.43560,0.48076,0.56394,19.69615
-0.42325,-0.21329,0.13874,-0.51097,0.43563,0.48077,0.56391,19.79663
-0.42325,-0.21351,0.13875,-0.51096,0.43566,0.48079,0.56389,19.89712
-0.42325,-0.21372,0.13876,-0.51095,0.43569,0.48080,0.56386,19.99761
-0.42325,-0.21395,0.13877,-0.51095,0.43572,0.48081,0.56383,20.09809
-0.42325,-0.21417,0.13878,-0.51094,0.43574,0.48082,0.56380,20.19858
-0.42325,-0.21440,0.13879,-0.51094,0.43577,0.48084,0.56377,20.29906
-0.42325,-0.21462,0.13880,-0.51093,0.43580,0.48085,0.56375,20.39955
-0.42325,-0.21484,0.13881,-0.51092,0.43583,0.48086,0.56372,20.50003
-0.42325,-0.21506,0.13882,-0.51092,0.43586,0.48088,0.56369,20.60051
-0.42325,-0.21528,0.13883,-0.51091,0.43589,0.48089,0.56366,20.70100
-0.42325,-0.21548,0.13884,-0.51091,0.43591,0.48090,0.56363,20.80148
-0.42325,-0.21568,0.13885,-0.51090,0.43594,0.48092,0.56361,20.90196
-0.42325,-0.21586,0.13886,-0.51090,0.43597,0.48093,0.56358,21.00245
-0.42325,-0.21603,0.13887,-0.51089,0.43600,0.48094,0.56355,21.10293
-0.42325,-0.21619,0.13888,-0.51089,0.43603,0.48095,0.56352,21.20341
-0.42325,-0.21634,0.13889,-0.51088,0.43606,0.48097,0.56349,21.30389
-0.42325,-0.21646,0.13890,-0.51088,0.43609,0.48098,0.56347,21.40437
-0.42325,-0.21657,0.13891,-0.51087,0.43612,0.48099,0.56344,21.50485
-0.42325,-0.21666,0.13892,-0.51086,0.43614,0.48100,0.56341,21.60533
-0.42325,-0.21673,0.13893,-0.51086,0.43617,0.48102,0.56338,21.70581
-0.42325,-0.21678,0.13894,-0.51085,0.43620,0.48103,0.56335,21.80629
-0.42325,-0.21681,0.13895,-0.51085,0.43623,0.48104,0.56332,21.90677
-0.42325,-0.21682,0.13896,-0.51084,0.43626,0.48105,0.56330,22.00725
-0.42325,-0.21680,0.13897,-0.51084,0.43629,0.48107,0.56327,22.10772
-0.42325,-0.21677,0.13898,-0.51083,0.43632,0.48108,0.56324,22.20820
-0.42325,-0.21670,0.13899,-0.51083,0.43635,0.48109,0.56321,22.30868
-0.42325,-0.21662,0.13900,-0.51083,0.43638,0.48110,0.56318,22.40915
-0.42325,-0.21651,0.13901,-0.51082,0.43641,0.48111,0.56315,22.50963
-0.42325,-0.21638,0.13902,-0.51082,0.43644,0.48113,0.56312,22.61011
-0.42325,-0.21622,0.13903,-0.51081,0.43647,0.48114,0.56309,22.71058
-0.42325,-0.21604,0.13904,-0.51081,0.43650,0.48115,0.56307,22.81106
-0.42325,-0.21584,0.13905,-0.51080,0.43652,0.48116,0.56304,22.91153
-0.42325,-0.21561,0.13906,-0.51080,0.43655,0.48118,0.56301,23.01201
-0.42325,-0.21537,0.13907,-0.51079,0.43658,0.48119,0.56298,23.11248
-0.42325,-0.21510,0.13908,-0.51079,0.43661,0.48120,0.56295,23.21295
-0.42325,-0.21481,0.13909,-0.51078,0.43664,0.48121,0.56292,23.31343
-0.42325,-0.21451,0.13910,-0.51078,0.43667,0.48122,0.56289,23.41390
